Lower_bound,Upper_bound
6440.077285790979,9133.755775184089
7220.508773716482,9931.004183956855
7319.980660940446,10036.227934931341
7406.960802233968,10131.80769012685
6817.269877178409,9554.126529249463
1561.9591055222465,4310.348548007587
1597.163888204908,4355.23774248291
6383.8136886267175,9189.771667078325
7163.41071430522,9985.497149158855
7263.202444542569,10090.801322793903
7353.082437593073,10188.936975884548
6760.24732709459,9607.628143255608
1505.6358024884253,4364.077959914675
1543.1292521581827,4410.883307395635
6329.7694882056785,9243.567110053647
7108.493827650754,10037.807469519781
7208.595706551063,10143.208428979488
7301.352972281476,10243.91506263053
6705.348611381911,9659.005841909448
1451.4119130098122,4415.70934124051
1491.1742946641232,4464.451258105144
6277.70659945768,9295.380186939099
7055.526585118247,10088.166677945717
7155.931140760846,10193.678556182827
7251.546314254027,10296.96804291587
6652.3520702937585,9708.481283358738
1399.0700019357498,4465.460129986462
1441.0849394060265,4516.155668433828
6227.4268638935155,9345.4090539864
7004.315903731479,10136.767861681285
7105.017387125673,10242.403060942197
7203.473599093169,10348.28478166051
6601.072286124356,9756.23988371611
1348.42794439059,4513.512453875187
1392.6816817939903,4566.176040476919
6178.763254144393,9393.820736330497
6954.698755060924,10183.77405342162
7055.692776149814,10289.543609247734
7156.975128692434,10398.024977469784
6551.352286893733,9802.438613374074
1299.3313783187343,4560.020677805592
1345.8122378332725,4614.664655734123
6131.573423704602,9440.757578246905
6906.535992065508,10229.324404470566
7007.81924884436,10335.238256585115
7111.914424920741,10446.325108970132
6503.057782816006,9847.211760536748
1251.6481130978264,4605.116995239641
1300.3460888275988,4661.752030406326
6085.734879996099,9486.342070087107
6859.707716780323,10273.538817053013
6961.277789972005,10379.606014690773
7068.1737571226195,10493.302907308871
6456.0728229342,9890.675274585015
1205.2639080750591,4648.915649666058
1256.1703564605357,4707.551040314212
6041.141307659816,9530.680524987258
6814.109743282,10316.52148134948
6915.964938160711,10422.750341438232
7025.650720093757,10539.060778178671
6410.296466242208,9932.930094954567
1160.0792318086037,4691.516175358891
1213.1866319369242,4752.16009175683
5997.699723782203,9573.865923641628
6769.650855082855,10358.363618102001
6871.790077851136,10464.761848890666
6984.255575809258,10583.688460089297
6365.640191854604,9974.064740966087
1116.0067371108219,4733.005922334305
1171.3085025571504,4795.665594937331
5955.3282459056845,9615.980146292153
6726.25064915301,10399.145634591996
6828.6733090701455,10505.720433527385
6943.909160327966,10627.265117463285
6322.02585703643,10014.157353795443
1072.9692676227814,4773.462049776073
1130.4595968988397,4838.143918781265
5913.954318800652,9657.09574595644
6683.837820111046,10438.93884044962
6786.543751104117,10545.696972570528
6904.541215578278,10669.861008850154
6279.38406774913,10053.277325927755
1030.898265222083,4812.953118627749
1090.57202157176,4879.662954181685
5873.513289742798,9697.277373150428
6642.348779473859,10477.806828403916
6745.338176690191,10584.754689793797
6866.089045122999,10711.538831161552
6237.652864196383,10091.486615611559
989.7324839321209,4851.540377683407
1051.5850977294374,4920.283377487531
5833.947252053606,9736.582932347894
6601.7265332934385,10515.80659664604
6704.999901253613,10622.950266285117
6828.496420156142,10752.354813674456
6196.776649982088,10128.840817700808
949.4169411680195,4889.278812341711
1013.4443299312641,4960.059681641521
5795.2040976251155,9775.064529455696
6561.919761420702,10552.989469565413
6665.477871279912,10660.334752074446
6791.712681040661,10792.359616493462
6156.7053118612,10165.39004390403
909.9020548778462,4926.218007464702
976.1005571636076,4999.04102515904
5757.236734036876,9812.769254696812
6522.882055809987,10589.401859445243
6626.725909844613,10696.954320604065
6755.691993286505,10831.599074572725
6117.393490185641,10201.179652338416
871.1429278184046,4962.402863102006
939.5092481609981,5037.27193680696
5720.00243260563,9849.739834560653
6484.571285517547,10625.085901464034
6588.702087397435,10732.850897944365
6720.392726704855,10870.114818561737
6078.799969658625,10236.250856775481
833.0987494097858,4997.874192636291
903.629912131205,5074.792904878555
5683.462281553662,9886.015178634716
6446.949063547127,10660.079986850018
6551.368193281232,10768.062691274903
6685.776933690336,10907.944796523123
6040.887166997775,10270.641238977943
795.732292383912,5032.669226134719
868.4256025880486,5111.640873360698
5647.580724289737,9921.630841323646
6409.980296257706,10694.419213473393
6514.68928894507,10802.624635671322
6651.809907942867,10945.123715210799
6003.62069730363,10304.385182331216
759.009486484023,5066.822036649463
833.8624969150983,5147.849662370158
5612.3251671470025,9956.619414111323
6373.6328002214905,10728.135768988344
6478.633327923861,10836.568774125713
6618.459808967641,10981.68341556999
5966.96900483868,10337.51424106435
722.8990552687374,5100.363903413655
799.9095379912642,5183.450326528012
5577.665644216153,9991.010860727707
6337.876974584646,10761.25925847233
6443.17083077768,10869.924582607295
6585.697340749379,11017.653194063008
5930.9030468931,10370.057456384315
687.3722049632229,5133.323622990207
766.5381270330668,5218.471462117373
5543.574529431355,10024.83280506291
6302.685519406862,10793.816986086491
6408.274605575141,10902.719249579008
6553.495475341534,11053.060079080038
5895.396021693726,10402.041628566996
652.4023565196849,5165.727777211331
733.7218589796976,5252.939471698335
5510.026288011214,10058.11077972622
6268.033192329271,10825.834198407758
6373.91950635441,10934.977917536526
6521.829213925601,11087.929069879829
5860.423133079317,10433.491552281937
617.9649137702149,5197.600965025698
701.4362934315836,5286.878793169402
5476.9972608714015,10090.868441633475
6233.89659738077,10857.334295622511
6340.082223437808,10966.723892693639
6490.675379311657,11122.283344089175
5825.961386044879,10464.430221048007
584.0370619004343,5228.966004024784
669.65875547116,5320.312098946721
5444.4654768144155,10123.127759817311
6200.254000880854,10888.339015623773
6306.741100610065,10997.97882780399
6460.012434965387,11156.144438675898
5791.9894083443305,10494.879005630728
550.5975915325475,5259.844106359831
638.3681617337984,5353.26046989315
5412.410488242432,10154.909179714294
6167.0851703061,10918.86859514471
6273.875975068719,11028.762882210658
6429.820326529893,11189.532408427038
5758.4872942025995,10524.857810330166
517.6267445480357,5290.255032919147
607.5448679223473,5385.743547803727
5380.813226888467,10186.231767433765
6134.371232712503,10948.9419113363
